id,max_temp,min_temp,min_temp_by_month,max_temp_by_month,meta
8272,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8273,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8274,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8275,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8276,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8277,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8278,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8279,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8280,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8281,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8282,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8283,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8284,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8285,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8286,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8287,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8288,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8289,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8290,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8291,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8292,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8293,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8294,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8295,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8296,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8297,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8298,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8299,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8300,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8301,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8302,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8303,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8304,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8305,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8306,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8307,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8308,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8309,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8310,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8311,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8312,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8313,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8314,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8315,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8316,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8317,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8318,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8319,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8320,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8321,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8322,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8323,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8324,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8325,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8326,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8327,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8328,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8329,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8330,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8331,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8332,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8333,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8334,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8335,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8336,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8337,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
8338,29.381,16.875999999999998,"[17.233, 16.875999999999998, 17.735, 18.919, 21.893, 24.851, 25.564, 27.136999999999997, 28.028000000000002, 25.590999999999998, 23.573, 19.56]","[19.36, 18.173, 18.144000000000002, 20.403, 24.44, 28.274, 29.33, 29.381, 28.824, 26.239, 24.299, 20.717]","{""source"": {""lat"": 28.5, ""lng"": -94.5, ""dist_euclid"": 12.046452912787233}}"
